ID PREVISION SIC;CODIGO PROTOCOLO;NOMBRE;PROGRAMACION;PERIODICIDAD;FECHA;MES;N SEMANA;CODIGO ESPECIALIDAD;ESPECIALIDAD;HORAS;TIPO;ESTADO
444071;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 3: Lun(M)";12-10-26;octubre;41;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444072;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 3: Lun(M)";13-04-26;abril;15;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444073;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 3: Lun(M)";12-10-26;octubre;41;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444074;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 3: Lun(M)";13-04-26;abril;15;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444075;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 3: Lun(M)";12-10-26;octubre;41;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444076;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 3: Lun(M)";13-04-26;abril;15;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444077;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 3: Lun(M)";12-10-26;octubre;41;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444078;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 3: Lun(M)";13-04-26;abril;15;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444079;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 3: Lun(M)";12-10-26;octubre;41;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444080;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 3: Lun(M)";13-04-26;abril;15;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444081;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 3: Lun(M)";12-10-26;octubre;41;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444082;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 3: Lun(M)";13-04-26;abril;15;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444083;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 3: Lun(M)";12-10-26;octubre;41;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444084;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 3: Lun(M)";13-04-26;abril;15;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444085;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 3: Lun(M)";12-10-26;octubre;41;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444086;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 3: Lun(M)";13-04-26;abril;15;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444087;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 3: Lun(M)";12-10-26;octubre;41;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444088;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 3: Lun(M)";13-04-26;abril;15;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444089;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 3: Lun(M)";12-10-26;octubre;41;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444090;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 3: Lun(M)";13-04-26;abril;15;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444091;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 3: Lun(M)";12-10-26;octubre;41;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444092;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 3: Lun(M)";13-04-26;abril;15;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444093;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 3: Lun(M)";12-10-26;octubre;41;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444094;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444095;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444096;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444097;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444098;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444099;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444100;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444101;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444102;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444103;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444104;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444105;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444106;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444107;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444108;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444109;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444110;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444111;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444112;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444113;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444114;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444115;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444116;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444117;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444118;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444119;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444120;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444121;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444122;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444123;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444124;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444125;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444126;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444127;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444128;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444129;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444130;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444131;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444132;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444133;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444134;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444135;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444136;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444137;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444138;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444139;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444140;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444141;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444142;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444143;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444144;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444145;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444146;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444147;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444148;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444149;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444150;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444151;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444152;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444153;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444154;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444155;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444156;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444157;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444158;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444159;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444160;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444161;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444162;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";11-05-26;mayo;19;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
444163;I655;Ventiladores de Extracción e Inyección (VEX-VIN);MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de mayo; Cada semana 3: Lun(M)";09-11-26;noviembre;45;50;M-CLIMATIZACION FRIGORISTA;3;INTERNA;
